file,duration,strategy,transforms,versions
07122136.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
07142247.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
07151901.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
07152103.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
07160448.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
07181738.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
07182110.mseed,83.01,range_based,"['time_shift', 'amplitude', 'noise']",2
07192041.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
07240505.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
07261759.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
07261900.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
07270420.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
07282330.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
07311146.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08021534.mseed,97.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08031650.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08040017.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08040558.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08041131.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08050123.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08070113.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08070302.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08070427.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08072049.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08080056.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08080106.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08081745.mseed,83.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08082000.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08082015.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08091207.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08100030.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08101746.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08110434.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08110459.mseed,78.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08111113.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08131931.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08132314.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08140009.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08150442.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08161422.mseed,82.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08172238.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08181926.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08191934.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08210338.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08210530.mseed,84.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08211409.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08211721.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08220033.mseed,82.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08220420.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08221046.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08221124.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08221125.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08221145.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08221146.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08221149.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08221627.mseed,84.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08221911.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08222345.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08230046.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08231142.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08232018.mseed,89.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08250121.mseed,83.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08251717.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08291004.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08311111.mseed,78.01,range_based,"['time_shift', 'amplitude', 'noise']",2
08312314.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09020844.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09022352.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09030233.mseed,86.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09040221.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09040227.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09100859.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09111012.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09111802.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09121625.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09121745.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09130250.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09130315.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09130658.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09130833.mseed,89.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09150224.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09152252.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09160036.mseed,87.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09170909.mseed,85.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09171124.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09171208.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09172136.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09181721.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09181749.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09181829.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09181922.mseed,80.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09181937.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09181953.mseed,87.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09182055.mseed,84.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09182057.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09182143.mseed,83.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09190123.mseed,82.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09191904.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09200009.mseed,78.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09211140.mseed,80.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09230502.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09230646.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09250640.mseed,85.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09250818.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09250819.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09250820.mseed,80.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09250821.mseed,83.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09250824.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09250910.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09250919.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09250926.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09251007.mseed,64.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09251953.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09252052.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09252218.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09252222.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09260100.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09262150.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09270709.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09271007.mseed,86.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09271349.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09280427.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09280742.mseed,78.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09281636.mseed,81.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09281836.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09290323.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09300240.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09300247.mseed,82.01,range_based,"['time_shift', 'amplitude', 'noise']",2
09301341.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10011012.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10011019.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10011021.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10011041.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10011159.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10011205.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10011216.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10011321.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10011454.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10011901.mseed,237.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10012306.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10020511.mseed,63.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10020641.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10021546.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10032000.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10032239.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10040138.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10040406.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10042129.mseed,81.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10050103.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10051407.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10060026.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10060133.mseed,83.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10060800.mseed,78.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10061128.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10061252.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10061637.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10061814.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10061955.mseed,78.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10062123.mseed,81.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10070120.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10070409.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10070605.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10071004.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10071005.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10081100.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10081846.mseed,88.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10081857.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10082029.mseed,87.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10090014.mseed,90.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10090033.mseed,85.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10090037.mseed,88.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10090220.mseed,80.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10091235.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10092134.mseed,83.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10101252.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10101843.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10102055.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10110949.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10111238.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10121733.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10150343.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10160815.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10160912.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10161425.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10170706.mseed,78.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10171539.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10171540.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10171858.mseed,85.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10172119.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10180102.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10180116.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10180215.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10190627.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10190905.mseed,83.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10201036.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10220132.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10221108.mseed,87.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10221228.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10221450.mseed,78.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10221744.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10230455.mseed,80.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10230540.mseed,80.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10230615.mseed,84.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10231136.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10231202.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10231205.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10231723.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10231729.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10232044.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10232206.mseed,81.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10232251.mseed,78.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10241444.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10241459.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10241601.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10241619.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10241735.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10241857.mseed,80.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10242018.mseed,89.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10250449.mseed,49.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10250716.mseed,86.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10251905.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10260635.mseed,78.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10262232.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10262235.mseed,80.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10270001.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10270038.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10270843.mseed,90.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10270923.mseed,80.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10271038.mseed,85.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10271229.mseed,84.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10281622.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10290152.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10290649.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10301747.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10301813.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10301824.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10301839.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10310033.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
10310517.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11010719.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11011542.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11031139.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11031210.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11032238.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11032345.mseed,80.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11040432.mseed,83.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11040920.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11050411.mseed,31.18,basic_augment,"['amplitude', 'noise']",2
11050444.mseed,63.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11050540.mseed,64.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11060010.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11060738.mseed,64.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11060829.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11061158.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11061327.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11061339.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11061538.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11061846.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11070117.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11070215.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11070721.mseed,78.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11070750.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11081241.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11081319.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11081820.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11090406.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11090421.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11090528.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11091519.mseed,64.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11092241.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11111231.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11121057.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11130344.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11130616.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11132015.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11150125.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11150511.mseed,81.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11150545.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11161514.mseed,94.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11161949.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11162053.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11162059.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11162153.mseed,90.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11162242.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11162310.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11170444.mseed,82.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11170507.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11171849.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11172318.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11180054.mseed,63.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11180214.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11180723.mseed,78.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11181052.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11181306.mseed,83.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11181436.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11181713.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11181940.mseed,83.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11182206.mseed,87.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11190032.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11190204.mseed,88.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11191252.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11191355.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11192016.mseed,81.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11192116.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11201124.mseed,80.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11201213.mseed,82.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11201235.mseed,81.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11201529.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11201624.mseed,78.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11201633.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11201640.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11202239.mseed,78.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11210332.mseed,88.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11210707.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11211123.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11211755.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11211924.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11220047.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11220428.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11220459.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11220951.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11221020.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11221118.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11221129.mseed,86.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11230808.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11231003.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11231747.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11231927.mseed,81.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11240052.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11240349.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11242128.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11250226.mseed,80.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11250231.mseed,80.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11260618.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11261918.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11262000.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11271122.mseed,83.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11271359.mseed,84.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11271425.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11271805.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11280330.mseed,80.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11280608.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11280958.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11281032.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11281458.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11290613.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11291825.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11300559.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
11300934.mseed,82.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12010303.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12020037.mseed,81.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12021535.mseed,81.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12031349.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12031938.mseed,80.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12031955.mseed,78.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12032144.mseed,85.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12032253.mseed,84.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12032355.mseed,78.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12040518.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12042044.mseed,78.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12042252.mseed,80.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12050052.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12050653.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12051458.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12052343.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12060013.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12060014.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
12060506.mseed,80.01,range_based,"['time_shift', 'amplitude', 'noise']",2
